DateID,ProductID,SupplierID,StockReceived,StockSold,StockOnHand
515,191,5,143,10,133
515,191,34,143,10,133
357,2,9,326,183,143
357,2,31,326,183,143
357,6,9,326,183,143
357,6,31,326,183,143
357,8,9,326,183,143
357,8,31,326,183,143
357,12,9,326,183,143
357,12,31,326,183,143
357,19,9,326,183,143
357,19,31,326,183,143
357,23,9,326,183,143
357,23,31,326,183,143
357,32,9,326,183,143
357,32,31,326,183,143
357,39,9,326,183,143
357,39,31,326,183,143
357,50,9,326,183,143
357,50,31,326,183,143
357,53,9,326,183,143
357,53,31,326,183,143
357,67,9,326,183,143
357,67,31,326,183,143
357,68,9,326,183,143
357,68,31,326,183,143
357,76,9,326,183,143
357,76,31,326,183,143
357,77,9,326,183,143
357,77,31,326,183,143
357,84,9,326,183,143
357,84,31,326,183,143
357,97,9,326,183,143
357,97,31,326,183,143
357,103,9,326,183,143
357,103,31,326,183,143
357,109,9,326,183,143
357,109,31,326,183,143
357,111,9,326,183,143
357,111,31,326,183,143
357,113,9,326,183,143
357,113,31,326,183,143
357,117,9,326,183,143
357,117,31,326,183,143
357,120,9,326,183,143
357,120,31,326,183,143
357,122,9,326,183,143
357,122,31,326,183,143
357,123,9,326,183,143
357,123,31,326,183,143
357,128,9,326,183,143
357,128,31,326,183,143
357,133,9,326,183,143
357,133,31,326,183,143
357,138,9,326,183,143
357,138,31,326,183,143
357,142,9,326,183,143
357,142,31,326,183,143
357,147,9,326,183,143
357,147,31,326,183,143
357,149,9,326,183,143
357,149,31,326,183,143
357,152,9,326,183,143
357,152,31,326,183,143
357,155,9,326,183,143
357,155,31,326,183,143
357,160,9,326,183,143
357,160,31,326,183,143
357,164,9,326,183,143
357,164,31,326,183,143
357,165,9,326,183,143
357,165,31,326,183,143
357,166,9,326,183,143
357,166,31,326,183,143
357,174,9,326,183,143
357,174,31,326,183,143
357,175,9,326,183,143
357,175,31,326,183,143
357,179,9,326,183,143
357,179,31,326,183,143
357,182,9,326,183,143
357,182,31,326,183,143
357,183,9,326,183,143
357,183,31,326,183,143
357,188,9,326,183,143
357,188,31,326,183,143
357,189,9,326,183,143
357,189,31,326,183,143
357,192,9,326,183,143
357,192,31,326,183,143
357,195,9,326,183,143
357,195,31,326,183,143
357,196,9,326,183,143
357,196,31,326,183,143
357,197,9,326,183,143
357,197,31,326,183,143
357,199,9,326,183,143
357,199,31,326,183,143
357,201,9,326,183,143
357,201,31,326,183,143
357,202,9,326,183,143
357,202,31,326,183,143
357,203,9,326,183,143
357,203,31,326,183,143
357,204,9,326,183,143
357,204,31,326,183,143
357,208,9,326,183,143
357,208,31,326,183,143
357,209,9,326,183,143
357,209,31,326,183,143
357,211,9,326,183,143
357,211,31,326,183,143
357,212,9,326,183,143
357,212,31,326,183,143
357,217,9,326,183,143
357,217,31,326,183,143
357,219,9,326,183,143
357,219,31,326,183,143
357,221,9,326,183,143
357,221,31,326,183,143
357,222,9,326,183,143
357,222,31,326,183,143
357,223,9,326,183,143
357,223,31,326,183,143
357,224,9,326,183,143
357,224,31,326,183,143
357,225,9,326,183,143
357,225,31,326,183,143
357,226,9,326,183,143
357,226,31,326,183,143
357,229,9,326,183,143
357,229,31,326,183,143
357,231,9,326,183,143
357,231,31,326,183,143
357,233,9,326,183,143
357,233,31,326,183,143
357,235,9,326,183,143
357,235,31,326,183,143
357,236,9,326,183,143
357,236,31,326,183,143
357,238,9,326,183,143
357,238,31,326,183,143
357,239,9,326,183,143
357,239,31,326,183,143
357,240,9,326,183,143
357,240,31,326,183,143
357,241,9,326,183,143
357,241,31,326,183,143
357,243,9,326,183,143
357,243,31,326,183,143
357,244,9,326,183,143
357,244,31,326,183,143
357,245,9,326,183,143
357,245,31,326,183,143
357,246,9,326,183,143
357,246,31,326,183,143
357,248,9,326,183,143
357,248,31,326,183,143
357,252,9,326,183,143
357,252,31,326,183,143
357,253,9,326,183,143
357,253,31,326,183,143
357,254,9,326,183,143
357,254,31,326,183,143
357,255,9,326,183,143
357,255,31,326,183,143
357,256,9,326,183,143
357,256,31,326,183,143
357,258,9,326,183,143
357,258,31,326,183,143
357,261,9,326,183,143
357,261,31,326,183,143
357,263,9,326,183,143
357,263,31,326,183,143
357,264,9,326,183,143
357,264,31,326,183,143
357,266,9,326,183,143
357,266,31,326,183,143
357,267,9,326,183,143
357,267,31,326,183,143
357,271,9,326,183,143
357,271,31,326,183,143
248,1,3,493,493,0
248,1,22,493,493,0
248,4,3,493,493,0
248,4,22,493,493,0
248,31,3,493,493,0
248,31,22,493,493,0
248,34,3,493,493,0
248,34,22,493,493,0
248,46,3,493,493,0
248,46,22,493,493,0
248,102,3,493,493,0
248,102,22,493,493,0
248,150,3,493,493,0
248,150,22,493,493,0
248,200,3,493,493,0
248,200,22,493,493,0
248,259,3,493,493,0
248,259,22,493,493,0
148,15,9,422,111,311
148,15,31,422,111,311
148,70,9,422,111,311
148,70,31,422,111,311
148,80,9,422,111,311
148,80,31,422,111,311
148,91,9,422,111,311
148,91,31,422,111,311
148,104,9,422,111,311
148,104,31,422,111,311
148,107,9,422,111,311
148,107,31,422,111,311
148,173,9,422,111,311
148,173,31,422,111,311
148,234,9,422,111,311
148,234,31,422,111,311
148,265,9,422,111,311
148,265,31,422,111,311
267,3,19,312,219,93
267,3,37,312,219,93
267,22,19,312,219,93
267,22,37,312,219,93
267,81,19,312,219,93
267,81,37,312,219,93
267,94,19,312,219,93
267,94,37,312,219,93
267,118,19,312,219,93
267,118,37,312,219,93
267,119,19,312,219,93
267,119,37,312,219,93
267,162,19,312,219,93
267,162,37,312,219,93
267,184,19,312,219,93
267,184,37,312,219,93
267,213,19,312,219,93
267,213,37,312,219,93
369,18,2,441,3,438
369,18,14,441,3,438
369,45,2,441,3,438
369,45,14,441,3,438
369,56,2,441,3,438
369,56,14,441,3,438
369,57,2,441,3,438
369,57,14,441,3,438
369,98,2,441,3,438
369,98,14,441,3,438
369,137,2,441,3,438
369,137,14,441,3,438
369,170,2,441,3,438
369,170,14,441,3,438
369,177,2,441,3,438
369,177,14,441,3,438
403,38,1,100,67,33
403,38,38,100,67,33
403,47,1,100,67,33
403,47,38,100,67,33
403,51,1,100,67,33
403,51,38,100,67,33
403,54,1,100,67,33
403,54,38,100,67,33
403,156,1,100,67,33
403,156,38,100,67,33
403,157,1,100,67,33
403,157,38,100,67,33
403,163,1,100,67,33
403,163,38,100,67,33
403,168,1,100,67,33
403,168,38,100,67,33
403,193,1,100,67,33
403,193,38,100,67,33
403,262,1,100,67,33
403,262,38,100,67,33
370,1,8,472,175,297
370,1,26,472,175,297
370,4,8,472,175,297
370,4,26,472,175,297
370,31,8,472,175,297
370,31,26,472,175,297
370,34,8,472,175,297
370,34,26,472,175,297
370,46,8,472,175,297
370,46,26,472,175,297
370,102,8,472,175,297
370,102,26,472,175,297
370,150,8,472,175,297
370,150,26,472,175,297
370,200,8,472,175,297
370,200,26,472,175,297
370,259,8,472,175,297
370,259,26,472,175,297
119,38,9,200,24,176
119,38,31,200,24,176
119,47,9,200,24,176
119,47,31,200,24,176
119,51,9,200,24,176
119,51,31,200,24,176
119,54,9,200,24,176
119,54,31,200,24,176
119,156,9,200,24,176
119,156,31,200,24,176
119,157,9,200,24,176
119,157,31,200,24,176
119,163,9,200,24,176
119,163,31,200,24,176
119,168,9,200,24,176
119,168,31,200,24,176
119,193,9,200,24,176
119,193,31,200,24,176
119,262,9,200,24,176
119,262,31,200,24,176
206,27,3,123,96,27
206,27,22,123,96,27
206,75,3,123,96,27
206,75,22,123,96,27
206,86,3,123,96,27
206,86,22,123,96,27
206,90,3,123,96,27
206,90,22,123,96,27
206,100,3,123,96,27
206,100,22,123,96,27
206,127,3,123,96,27
206,127,22,123,96,27
206,144,3,123,96,27
206,144,22,123,96,27
206,146,3,123,96,27
206,146,22,123,96,27
206,171,3,123,96,27
206,171,22,123,96,27
171,11,13,238,82,156
171,11,29,238,82,156
171,44,13,238,82,156
171,44,29,238,82,156
171,58,13,238,82,156
171,58,29,238,82,156
171,66,13,238,82,156
171,66,29,238,82,156
171,105,13,238,82,156
171,105,29,238,82,156
171,115,13,238,82,156
171,115,29,238,82,156
171,185,13,238,82,156
171,185,29,238,82,156
171,205,13,238,82,156
171,205,29,238,82,156
171,214,13,238,82,156
171,214,29,238,82,156
28,1,4,248,41,207
28,1,40,248,41,207
28,4,4,248,41,207
28,4,40,248,41,207
28,31,4,248,41,207
28,31,40,248,41,207
28,34,4,248,41,207
28,34,40,248,41,207
28,46,4,248,41,207
28,46,40,248,41,207
28,102,4,248,41,207
28,102,40,248,41,207
28,150,4,248,41,207
28,150,40,248,41,207
28,200,4,248,41,207
28,200,40,248,41,207
28,259,4,248,41,207
28,259,40,248,41,207
30,2,18,454,134,320
30,2,33,454,134,320
30,6,18,454,134,320
30,6,33,454,134,320
30,8,18,454,134,320
30,8,33,454,134,320
30,12,18,454,134,320
30,12,33,454,134,320
30,19,18,454,134,320
30,19,33,454,134,320
30,23,18,454,134,320
30,23,33,454,134,320
30,32,18,454,134,320
30,32,33,454,134,320
30,39,18,454,134,320
30,39,33,454,134,320
30,50,18,454,134,320
30,50,33,454,134,320
30,53,18,454,134,320
30,53,33,454,134,320
30,67,18,454,134,320
30,67,33,454,134,320
30,68,18,454,134,320
30,68,33,454,134,320
30,76,18,454,134,320
30,76,33,454,134,320
30,77,18,454,134,320
30,77,33,454,134,320
30,84,18,454,134,320
30,84,33,454,134,320
30,97,18,454,134,320
30,97,33,454,134,320
30,103,18,454,134,320
30,103,33,454,134,320
30,109,18,454,134,320
30,109,33,454,134,320
30,111,18,454,134,320
30,111,33,454,134,320
30,113,18,454,134,320
30,113,33,454,134,320
30,117,18,454,134,320
30,117,33,454,134,320
30,120,18,454,134,320
30,120,33,454,134,320
30,122,18,454,134,320
30,122,33,454,134,320
30,123,18,454,134,320
30,123,33,454,134,320
30,128,18,454,134,320
30,128,33,454,134,320
30,133,18,454,134,320
30,133,33,454,134,320
30,138,18,454,134,320
30,138,33,454,134,320
30,142,18,454,134,320
30,142,33,454,134,320
30,147,18,454,134,320
30,147,33,454,134,320
30,149,18,454,134,320
30,149,33,454,134,320
30,152,18,454,134,320
30,152,33,454,134,320
30,155,18,454,134,320
30,155,33,454,134,320
30,160,18,454,134,320
30,160,33,454,134,320
30,164,18,454,134,320
30,164,33,454,134,320
30,165,18,454,134,320
30,165,33,454,134,320
30,166,18,454,134,320
30,166,33,454,134,320
30,174,18,454,134,320
30,174,33,454,134,320
30,175,18,454,134,320
30,175,33,454,134,320
30,179,18,454,134,320
30,179,33,454,134,320
30,182,18,454,134,320
30,182,33,454,134,320
30,183,18,454,134,320
30,183,33,454,134,320
30,188,18,454,134,320
30,188,33,454,134,320
30,189,18,454,134,320
30,189,33,454,134,320
30,192,18,454,134,320
30,192,33,454,134,320
30,195,18,454,134,320
30,195,33,454,134,320
30,196,18,454,134,320
30,196,33,454,134,320
30,197,18,454,134,320
30,197,33,454,134,320
30,199,18,454,134,320
30,199,33,454,134,320
30,201,18,454,134,320
30,201,33,454,134,320
30,202,18,454,134,320
30,202,33,454,134,320
30,203,18,454,134,320
30,203,33,454,134,320
30,204,18,454,134,320
30,204,33,454,134,320
30,208,18,454,134,320
30,208,33,454,134,320
30,209,18,454,134,320
30,209,33,454,134,320
30,211,18,454,134,320
30,211,33,454,134,320
30,212,18,454,134,320
30,212,33,454,134,320
30,217,18,454,134,320
30,217,33,454,134,320
30,219,18,454,134,320
30,219,33,454,134,320
30,221,18,454,134,320
30,221,33,454,134,320
30,222,18,454,134,320
30,222,33,454,134,320
30,223,18,454,134,320
30,223,33,454,134,320
30,224,18,454,134,320
30,224,33,454,134,320
30,225,18,454,134,320
30,225,33,454,134,320
30,226,18,454,134,320
30,226,33,454,134,320
30,229,18,454,134,320
30,229,33,454,134,320
30,231,18,454,134,320
30,231,33,454,134,320
30,233,18,454,134,320
30,233,33,454,134,320
30,235,18,454,134,320
30,235,33,454,134,320
30,236,18,454,134,320
30,236,33,454,134,320
30,238,18,454,134,320
30,238,33,454,134,320
30,239,18,454,134,320
30,239,33,454,134,320
30,240,18,454,134,320
30,240,33,454,134,320
30,241,18,454,134,320
30,241,33,454,134,320
30,243,18,454,134,320
30,243,33,454,134,320
30,244,18,454,134,320
30,244,33,454,134,320
30,245,18,454,134,320
30,245,33,454,134,320
30,246,18,454,134,320
30,246,33,454,134,320
30,248,18,454,134,320
30,248,33,454,134,320
30,252,18,454,134,320
30,252,33,454,134,320
30,253,18,454,134,320
30,253,33,454,134,320
30,254,18,454,134,320
30,254,33,454,134,320
30,255,18,454,134,320
30,255,33,454,134,320
30,256,18,454,134,320
30,256,33,454,134,320
30,258,18,454,134,320
30,258,33,454,134,320
30,261,18,454,134,320
30,261,33,454,134,320
30,263,18,454,134,320
30,263,33,454,134,320
30,264,18,454,134,320
30,264,33,454,134,320
30,266,18,454,134,320
30,266,33,454,134,320
30,267,18,454,134,320
30,267,33,454,134,320
30,271,18,454,134,320
30,271,33,454,134,320
603,16,3,417,111,306
603,16,22,417,111,306
603,30,3,417,111,306
603,30,22,417,111,306
603,48,3,417,111,306
603,48,22,417,111,306
603,82,3,417,111,306
603,82,22,417,111,306
603,110,3,417,111,306
603,110,22,417,111,306
603,186,3,417,111,306
603,186,22,417,111,306
603,207,3,417,111,306
603,207,22,417,111,306
603,210,3,417,111,306
603,210,22,417,111,306
603,215,3,417,111,306
603,215,22,417,111,306
231,13,20,117,60,57
231,13,21,117,60,57
231,41,20,117,60,57
231,41,21,117,60,57
231,65,20,117,60,57
231,65,21,117,60,57
231,88,20,117,60,57
231,88,21,117,60,57
231,89,20,117,60,57
231,89,21,117,60,57
231,95,20,117,60,57
231,95,21,117,60,57
231,161,20,117,60,57
231,161,21,117,60,57
231,178,20,117,60,57
231,178,21,117,60,57
231,187,20,117,60,57
231,187,21,117,60,57
231,242,20,117,60,57
231,242,21,117,60,57
220,3,15,447,155,292
220,3,24,447,155,292
220,22,15,447,155,292
220,22,24,447,155,292
220,81,15,447,155,292
220,81,24,447,155,292
220,94,15,447,155,292
220,94,24,447,155,292
220,118,15,447,155,292
220,118,24,447,155,292
220,119,15,447,155,292
220,119,24,447,155,292
220,162,15,447,155,292
220,162,24,447,155,292
220,184,15,447,155,292
220,184,24,447,155,292
220,213,15,447,155,292
220,213,24,447,155,292
168,14,10,394,302,92
168,14,39,394,302,92
168,25,10,394,302,92
168,25,39,394,302,92
168,43,10,394,302,92
168,43,39,394,302,92
168,124,10,394,302,92
168,124,39,394,302,92
168,148,10,394,302,92
168,148,39,394,302,92
168,181,10,394,302,92
168,181,39,394,302,92
168,190,10,394,302,92
168,190,39,394,302,92
168,228,10,394,302,92
168,228,39,394,302,92
353,27,6,480,133,347
353,27,27,480,133,347
353,75,6,480,133,347
353,75,27,480,133,347
353,86,6,480,133,347
353,86,27,480,133,347
353,90,6,480,133,347
353,90,27,480,133,347
353,100,6,480,133,347
353,100,27,480,133,347
353,127,6,480,133,347
353,127,27,480,133,347
353,144,6,480,133,347
353,144,27,480,133,347
353,146,6,480,133,347
353,146,27,480,133,347
353,171,6,480,133,347
353,171,27,480,133,347
158,20,13,160,115,45
158,20,29,160,115,45
158,69,13,160,115,45
158,69,29,160,115,45
158,108,13,160,115,45
158,108,29,160,115,45
158,125,13,160,115,45
158,125,29,160,115,45
158,126,13,160,115,45
158,126,29,160,115,45
158,132,13,160,115,45
158,132,29,160,115,45
158,135,13,160,115,45
158,135,29,160,115,45
158,141,13,160,115,45
158,141,29,160,115,45
158,220,13,160,115,45
158,220,29,160,115,45
158,260,13,160,115,45
158,260,29,160,115,45
404,11,19,484,466,18
404,11,37,484,466,18
404,44,19,484,466,18
404,44,37,484,466,18
404,58,19,484,466,18
404,58,37,484,466,18
404,66,19,484,466,18
404,66,37,484,466,18
404,105,19,484,466,18
404,105,37,484,466,18
404,115,19,484,466,18
404,115,37,484,466,18
404,185,19,484,466,18
404,185,37,484,466,18
404,205,19,484,466,18
404,205,37,484,466,18
404,214,19,484,466,18
404,214,37,484,466,18
635,26,4,378,272,106
635,26,40,378,272,106
635,37,4,378,272,106
635,37,40,378,272,106
635,55,4,378,272,106
635,55,40,378,272,106
635,61,4,378,272,106
635,61,40,378,272,106
635,112,4,378,272,106
635,112,40,378,272,106
635,130,4,378,272,106
635,130,40,378,272,106
635,134,4,378,272,106
635,134,40,378,272,106
635,194,4,378,272,106
635,194,40,378,272,106
635,216,4,378,272,106
635,216,40,378,272,106
635,232,4,378,272,106
635,232,40,378,272,106
35,29,3,301,243,58
35,29,22,301,243,58
35,35,3,301,243,58
35,35,22,301,243,58
35,52,3,301,243,58
35,52,22,301,243,58
35,93,3,301,243,58
35,93,22,301,243,58
35,96,3,301,243,58
35,96,22,301,243,58
35,143,3,301,243,58
35,143,22,301,243,58
35,154,3,301,243,58
35,154,22,301,243,58
35,237,3,301,243,58
35,237,22,301,243,58
35,249,3,301,243,58
35,249,22,301,243,58
181,26,16,500,111,389
181,26,35,500,111,389
181,37,16,500,111,389
181,37,35,500,111,389
181,55,16,500,111,389
181,55,35,500,111,389
181,61,16,500,111,389
181,61,35,500,111,389
181,112,16,500,111,389
181,112,35,500,111,389
181,130,16,500,111,389
181,130,35,500,111,389
181,134,16,500,111,389
181,134,35,500,111,389
181,194,16,500,111,389
181,194,35,500,111,389
181,216,16,500,111,389
181,216,35,500,111,389
181,232,16,500,111,389
181,232,35,500,111,389
390,14,23,301,229,72
390,14,36,301,229,72
390,25,23,301,229,72
390,25,36,301,229,72
390,43,23,301,229,72
390,43,36,301,229,72
390,124,23,301,229,72
390,124,36,301,229,72
390,148,23,301,229,72
390,148,36,301,229,72
390,181,23,301,229,72
390,181,36,301,229,72
390,190,23,301,229,72
390,190,36,301,229,72
390,228,23,301,229,72
390,228,36,301,229,72
723,10,5,306,150,156
723,10,34,306,150,156
723,17,5,306,150,156
723,17,34,306,150,156
723,92,5,306,150,156
723,92,34,306,150,156
723,114,5,306,150,156
723,114,34,306,150,156
723,136,5,306,150,156
723,136,34,306,150,156
723,159,5,306,150,156
723,159,34,306,150,156
723,180,5,306,150,156
723,180,34,306,150,156
723,230,5,306,150,156
723,230,34,306,150,156
726,15,18,168,148,20
726,15,33,168,148,20
726,70,18,168,148,20
726,70,33,168,148,20
726,80,18,168,148,20
726,80,33,168,148,20
726,91,18,168,148,20
726,91,33,168,148,20
726,104,18,168,148,20
726,104,33,168,148,20
726,107,18,168,148,20
726,107,33,168,148,20
726,173,18,168,148,20
726,173,33,168,148,20
726,234,18,168,148,20
726,234,33,168,148,20
726,265,18,168,148,20
726,265,33,168,148,20
583,29,1,379,171,208
583,29,38,379,171,208
583,35,1,379,171,208
583,35,38,379,171,208
583,52,1,379,171,208
583,52,38,379,171,208
583,93,1,379,171,208
583,93,38,379,171,208
583,96,1,379,171,208
583,96,38,379,171,208
583,143,1,379,171,208
583,143,38,379,171,208
583,154,1,379,171,208
583,154,38,379,171,208
583,237,1,379,171,208
583,237,38,379,171,208
583,249,1,379,171,208
583,249,38,379,171,208
672,11,25,197,57,140
672,11,32,197,57,140
672,44,25,197,57,140
672,44,32,197,57,140
672,58,25,197,57,140
672,58,32,197,57,140
672,66,25,197,57,140
672,66,32,197,57,140
672,105,25,197,57,140
672,105,32,197,57,140
672,115,25,197,57,140
672,115,32,197,57,140
672,185,25,197,57,140
672,185,32,197,57,140
672,205,25,197,57,140
672,205,32,197,57,140
672,214,25,197,57,140
672,214,32,197,57,140
318,29,7,113,66,47
318,29,30,113,66,47
318,35,7,113,66,47
318,35,30,113,66,47
318,52,7,113,66,47
318,52,30,113,66,47
318,93,7,113,66,47
318,93,30,113,66,47
318,96,7,113,66,47
318,96,30,113,66,47
318,143,7,113,66,47
318,143,30,113,66,47
318,154,7,113,66,47
318,154,30,113,66,47
318,237,7,113,66,47
318,237,30,113,66,47
318,249,7,113,66,47
318,249,30,113,66,47
272,20,23,90,6,84
272,20,36,90,6,84
272,69,23,90,6,84
272,69,36,90,6,84
272,108,23,90,6,84
272,108,36,90,6,84
272,125,23,90,6,84
272,125,36,90,6,84
272,126,23,90,6,84
272,126,36,90,6,84
272,132,23,90,6,84
272,132,36,90,6,84
272,135,23,90,6,84
272,135,36,90,6,84
272,141,23,90,6,84
272,141,36,90,6,84
272,220,23,90,6,84
272,220,36,90,6,84
272,260,23,90,6,84
272,260,36,90,6,84
604,11,6,121,52,69
604,11,27,121,52,69
604,44,6,121,52,69
604,44,27,121,52,69
604,58,6,121,52,69
604,58,27,121,52,69
604,66,6,121,52,69
604,66,27,121,52,69
604,105,6,121,52,69
604,105,27,121,52,69
604,115,6,121,52,69
604,115,27,121,52,69
604,185,6,121,52,69
604,185,27,121,52,69
604,205,6,121,52,69
604,205,27,121,52,69
604,214,6,121,52,69
604,214,27,121,52,69
570,1,15,175,85,90
570,1,24,175,85,90
570,4,15,175,85,90
570,4,24,175,85,90
570,31,15,175,85,90
570,31,24,175,85,90
570,34,15,175,85,90
570,34,24,175,85,90
570,46,15,175,85,90
570,46,24,175,85,90
570,102,15,175,85,90
570,102,24,175,85,90
570,150,15,175,85,90
570,150,24,175,85,90
570,200,15,175,85,90
570,200,24,175,85,90
570,259,15,175,85,90
570,259,24,175,85,90
276,20,7,167,126,41
276,20,30,167,126,41
276,69,7,167,126,41
276,69,30,167,126,41
276,108,7,167,126,41
276,108,30,167,126,41
276,125,7,167,126,41
276,125,30,167,126,41
276,126,7,167,126,41
276,126,30,167,126,41
276,132,7,167,126,41
276,132,30,167,126,41
276,135,7,167,126,41
276,135,30,167,126,41
276,141,7,167,126,41
276,141,30,167,126,41
276,220,7,167,126,41
276,220,30,167,126,41
276,260,7,167,126,41
276,260,30,167,126,41
517,38,16,343,153,190
517,38,35,343,153,190
517,47,16,343,153,190
517,47,35,343,153,190
517,51,16,343,153,190
517,51,35,343,153,190
517,54,16,343,153,190
517,54,35,343,153,190
517,156,16,343,153,190
517,156,35,343,153,190
517,157,16,343,153,190
517,157,35,343,153,190
517,163,16,343,153,190
517,163,35,343,153,190
517,168,16,343,153,190
517,168,35,343,153,190
517,193,16,343,153,190
517,193,35,343,153,190
517,262,16,343,153,190
517,262,35,343,153,190
423,10,17,395,98,297
423,10,28,395,98,297
423,17,17,395,98,297
423,17,28,395,98,297
423,92,17,395,98,297
423,92,28,395,98,297
423,114,17,395,98,297
423,114,28,395,98,297
423,136,17,395,98,297
423,136,28,395,98,297
423,159,17,395,98,297
423,159,28,395,98,297
423,180,17,395,98,297
423,180,28,395,98,297
423,230,17,395,98,297
423,230,28,395,98,297
709,2,15,290,179,111
709,2,24,290,179,111
709,6,15,290,179,111
709,6,24,290,179,111
709,8,15,290,179,111
709,8,24,290,179,111
709,12,15,290,179,111
709,12,24,290,179,111
709,19,15,290,179,111
709,19,24,290,179,111
709,23,15,290,179,111
709,23,24,290,179,111
709,32,15,290,179,111
709,32,24,290,179,111
709,39,15,290,179,111
709,39,24,290,179,111
709,50,15,290,179,111
709,50,24,290,179,111
709,53,15,290,179,111
709,53,24,290,179,111
709,67,15,290,179,111
709,67,24,290,179,111
709,68,15,290,179,111
709,68,24,290,179,111
709,76,15,290,179,111
709,76,24,290,179,111
709,77,15,290,179,111
709,77,24,290,179,111
709,84,15,290,179,111
709,84,24,290,179,111
709,97,15,290,179,111
709,97,24,290,179,111
709,103,15,290,179,111
709,103,24,290,179,111
709,109,15,290,179,111
709,109,24,290,179,111
709,111,15,290,179,111
709,111,24,290,179,111
709,113,15,290,179,111
709,113,24,290,179,111
709,117,15,290,179,111
709,117,24,290,179,111
709,120,15,290,179,111
709,120,24,290,179,111
709,122,15,290,179,111
709,122,24,290,179,111
709,123,15,290,179,111
709,123,24,290,179,111
709,128,15,290,179,111
709,128,24,290,179,111
709,133,15,290,179,111
709,133,24,290,179,111
709,138,15,290,179,111
709,138,24,290,179,111
709,142,15,290,179,111
709,142,24,290,179,111
709,147,15,290,179,111
709,147,24,290,179,111
709,149,15,290,179,111
709,149,24,290,179,111
709,152,15,290,179,111
709,152,24,290,179,111
709,155,15,290,179,111
709,155,24,290,179,111
709,160,15,290,179,111
709,160,24,290,179,111
709,164,15,290,179,111
709,164,24,290,179,111
709,165,15,290,179,111
709,165,24,290,179,111
709,166,15,290,179,111
709,166,24,290,179,111
709,174,15,290,179,111
709,174,24,290,179,111
709,175,15,290,179,111
709,175,24,290,179,111
709,179,15,290,179,111
709,179,24,290,179,111
709,182,15,290,179,111
709,182,24,290,179,111
709,183,15,290,179,111
709,183,24,290,179,111
709,188,15,290,179,111
709,188,24,290,179,111
709,189,15,290,179,111
709,189,24,290,179,111
709,192,15,290,179,111
709,192,24,290,179,111
709,195,15,290,179,111
709,195,24,290,179,111
709,196,15,290,179,111
709,196,24,290,179,111
709,197,15,290,179,111
709,197,24,290,179,111
709,199,15,290,179,111
709,199,24,290,179,111
709,201,15,290,179,111
709,201,24,290,179,111
709,202,15,290,179,111
709,202,24,290,179,111
709,203,15,290,179,111
709,203,24,290,179,111
709,204,15,290,179,111
709,204,24,290,179,111
709,208,15,290,179,111
709,208,24,290,179,111
709,209,15,290,179,111
709,209,24,290,179,111
709,211,15,290,179,111
709,211,24,290,179,111
709,212,15,290,179,111
709,212,24,290,179,111
709,217,15,290,179,111
709,217,24,290,179,111
709,219,15,290,179,111
709,219,24,290,179,111
709,221,15,290,179,111
709,221,24,290,179,111
709,222,15,290,179,111
709,222,24,290,179,111
709,223,15,290,179,111
709,223,24,290,179,111
709,224,15,290,179,111
709,224,24,290,179,111
709,225,15,290,179,111
709,225,24,290,179,111
709,226,15,290,179,111
709,226,24,290,179,111
709,229,15,290,179,111
709,229,24,290,179,111
709,231,15,290,179,111
709,231,24,290,179,111
709,233,15,290,179,111
709,233,24,290,179,111
709,235,15,290,179,111
709,235,24,290,179,111
709,236,15,290,179,111
709,236,24,290,179,111
709,238,15,290,179,111
709,238,24,290,179,111
709,239,15,290,179,111
709,239,24,290,179,111
709,240,15,290,179,111
709,240,24,290,179,111
709,241,15,290,179,111
709,241,24,290,179,111
709,243,15,290,179,111
709,243,24,290,179,111
709,244,15,290,179,111
709,244,24,290,179,111
709,245,15,290,179,111
709,245,24,290,179,111
709,246,15,290,179,111
709,246,24,290,179,111
709,248,15,290,179,111
709,248,24,290,179,111
709,252,15,290,179,111
709,252,24,290,179,111
709,253,15,290,179,111
709,253,24,290,179,111
709,254,15,290,179,111
709,254,24,290,179,111
709,255,15,290,179,111
709,255,24,290,179,111
709,256,15,290,179,111
709,256,24,290,179,111
709,258,15,290,179,111
709,258,24,290,179,111
709,261,15,290,179,111
709,261,24,290,179,111
709,263,15,290,179,111
709,263,24,290,179,111
709,264,15,290,179,111
709,264,24,290,179,111
709,266,15,290,179,111
709,266,24,290,179,111
709,267,15,290,179,111
709,267,24,290,179,111
709,271,15,290,179,111
709,271,24,290,179,111
367,15,19,394,191,203
367,15,37,394,191,203
367,70,19,394,191,203
367,70,37,394,191,203
367,80,19,394,191,203
367,80,37,394,191,203
367,91,19,394,191,203
367,91,37,394,191,203
367,104,19,394,191,203
367,104,37,394,191,203
367,107,19,394,191,203
367,107,37,394,191,203
367,173,19,394,191,203
367,173,37,394,191,203
367,234,19,394,191,203
367,234,37,394,191,203
367,265,19,394,191,203
367,265,37,394,191,203
707,27,8,325,15,310
707,27,26,325,15,310
707,75,8,325,15,310
707,75,26,325,15,310
707,86,8,325,15,310
707,86,26,325,15,310
707,90,8,325,15,310
707,90,26,325,15,310
707,100,8,325,15,310
707,100,26,325,15,310
707,127,8,325,15,310
707,127,26,325,15,310
707,144,8,325,15,310
707,144,26,325,15,310
707,146,8,325,15,310
707,146,26,325,15,310
707,171,8,325,15,310
707,171,26,325,15,310
468,14,5,469,370,99
